source,author,title,description,url,urlToImage,publishedAt,content,topic
"{'id': None, 'name': 'Bpando.org'}",Emily Gosling,IAAC by Mucho,"The IAAC (Institute for Advanced Architecture of Catalonia) is an organisation which boasts a remit that feels both nigh-on impossibly wide but also hyperspecific. Based in Barcelona and founded in 2001 as a hub for innovation in architecture and design, IAAC…",https://bpando.org/2025/09/25/institutional-branding-iaac-by-mucho/,https://bpando.org/wp-content/uploads/2-IAAC-Advanced-Architecture-Barcelona-Posters-Mucho-BPO-Review-copy.jpg,2025-09-25T10:19:23Z,The IAAC (Institute for Advanced Architecture of Catalonia) is an organisation which boasts a remit that feels both nigh-on impossibly wide but also hyperspecific. Based in Barcelona and founded in 2… [+7213 chars],technology
"{'id': None, 'name': 'GlobeNewswire'}",Research and Markets,"Managed Cloud Services (MCS) Market Overview 2025: Hybrid, Multi-Cloud and Edge Architectures Drive Growth as Enterprises Demand AI Ops, FinOps and Secure DevOps - Global Forecast to 2030","Key market opportunities in Managed Cloud Services include the shift to hybrid cloud for flexibility and security, growing automation services, and managed PaaS demand. Rising SME adoption and expansion in Asia-Pacific offer growth potential. Key industries d…",https://www.globenewswire.com/news-release/2025/09/25/3156104/28124/en/Managed-Cloud-Services-MCS-Market-Overview-2025-Hybrid-Multi-Cloud-and-Edge-Architectures-Drive-Growth-as-Enterprises-Demand-AI-Ops-FinOps-and-Secure-DevOps-Global-Forecast-to-2030.html,https://ml.globenewswire.com/Resource/Download/908fb457-7f8e-4a08-9081-5565e3dfb3d7,2025-09-25T10:16:00Z,"Dublin, Sept. 25, 2025 (GLOBE NEWSWIRE) -- The ""Managed Cloud Services (MCS) - A Global Market Overview"" report has been added to ResearchAndMarkets.com's offering.
The global Managed Cloud Services… [+10944 chars]",technology
"{'id': None, 'name': 'Techtarget.com'}",Kinza Yasar,What is a wireless sensor network (WSN)?,"A wireless sensor network (WSN) is a distributed network of spatially distributed sensors that communicate wirelessly to collect, monitor, and transmit environmental or physical condition data to a central system or cloud platform for analysis.",https://www.techtarget.com/searchnetworking/definition/What-is-a-wireless-sensor-network-WSN,https://www.techtarget.com/ITKE/images/logos/TTlogo-379x201.png,2025-09-25T10:16:00Z,"A wireless sensor network (WSN) is a distributed network of spatially distributed sensors that communicate wirelessly to collect, monitor, and transmit environmental or physical condition data to a c… [+22028 chars]",technology
"{'id': None, 'name': 'Internet'}",info@thehackernews.com (The Hacker News),"Tech Overtakes Gaming as Top DDoS Attack Target, New Gcore Radar Report Finds","The latest Gcore Radar report analyzing attack data from Q1–Q2 2025, reveals a 41% year-on-year increase in total attack volume. The largest attack peaked at 2.2 Tbps, surpassing the 2 Tbps record in late 2024. Attacks are growing not only in scale but in sop…",https://thehackernews.com/2025/09/tech-overtakes-gaming-as-top-ddos.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiJocroYsopaGGyWPc2RaU-XbxD6sK8eW7A7v7iWtMnQV0gLgQ4e_F5l3koZ2pJXGyoV9cFZM88Wu9Jy-O2mQaBoD0tcMntXI85a1bnkNEW-nmvk-Z1UwouKgBGFX84F5XuZfsJlrDxCLeFmMXfJvoQUFNVMqfivdvkk0-h4Dl5seiVLsc5VIbPdV9112Q/s728-rw-e365/ddos.jpg,2025-09-25T10:15:00Z,"The latest Gcore Radar report analyzing attack data from Q1–Q2 2025, reveals a 41% year-on-year increase in total attack volume. The largest attack peaked at 2.2 Tbps, surpassing the 2 Tbps record in… [+5659 chars]",technology
"{'id': None, 'name': 'GlobeNewswire'}","RetinalGeniX Technologies, Inc.","RetinalGenix Technologies Advances Home and Remote Monitoring Patent Portfolio, Positioning for the Future of Ocular and Systemic Disease Care","RetinalGenix Technologies Advances Home and Remote Monitoring Patent Portfolio, Positioning for the Future of Ocular and Systemic Disease Care......",https://www.globenewswire.com/news-release/2025/09/25/3156103/0/en/RetinalGenix-Technologies-Advances-Home-and-Remote-Monitoring-Patent-Portfolio-Positioning-for-the-Future-of-Ocular-and-Systemic-Disease-Care.html,https://ml.globenewswire.com/Resource/Download/08bcd83b-5684-49d3-bdb6-809c942eacea,2025-09-25T10:15:00Z,"APOLLO BEACH, Fla., Sept. 25, 2025 (GLOBE NEWSWIRE) -- RetinalGenix Technologies Inc. (OTCQB:RTGN) (RetinalGenix or the Company), a pioneering developmental-stage ophthalmic monitoring and biopharmac… [+7502 chars]",technology
"{'id': 'nbc-news', 'name': 'NBC News'}",Christian Orozco,Detainees shot at Dallas ICE facility and a TikTok deal looms: Morning Rundown,A shooting at a Dallas ICE facility has left one person dead and two others critically injured.,https://www.nbcnews.com/news/us-news/detainees-shot-dallas-ice-facility-tiktok-deal-looms-morning-rundown-rcna233596,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-09/250924-dallas-ice-facility--3afda1.jpg",2025-09-25T11:11:50Z,"A shooting at a Dallas ICE facility has left one person dead and two others critically injured. Where the U.S. will store data if Trump's TikTok deal is completed. And, Democrats' anger toward their … [+7233 chars]",sports
"{'id': None, 'name': 'Dpa-international.com'}",dpa,Germany director Völler to receive Sports Legend award,"Germany national team director Rudi Völler will be honoured as ""Sports Legend"" at the 43rd Sports Press Ball on November 8 in Frankfurt. Völler stands out for his ""humanity, authenticity, credibility, and attitude"" and has ""long deserved"" this award, said bal…",https://dpa-international.com/sports/urn:newsml:dpa.com:20090101:250925-99-143208/,,2025-09-25T11:11:40Z,"Germany national team director Rudi Völler will be honoured as ""Sports Legend"" at the 43rd Sports Press Ball on November 8 in Frankfurt.
Völler stands out for his ""humanity, authenticity, credibilit… [+817 chars]",sports
"{'id': None, 'name': 'Rock Paper Shotgun'}",Edwin Evans-Thirlwell,"Hitman's latest free Elusive Target mission makes you Bruce Lee's bodyguard, and is out now","Bruce Lee is in Hitman now. Unfortunately, you don’t get to play as him. Fortunately, you do not have to fight him. Oh, don’t look at me like that, Agent 47. You might be the last word in swatting people with Wet Floor signs, but I’ve yet to see you perform a…",https://www.rockpapershotgun.com/hitmans-latest-free-elusive-target-mission-makes-you-bruce-lees-bodyguard-and-is-out-now,https://assetsio.gnwcdn.com/WOA_BruceLee_FaceOff_3840x2160.jpg?width=1200&height=630&fit=crop&enable=upscale&auto=webp,2025-09-25T11:10:12Z,"Bruce Lee is in Hitman now. Unfortunately, you don’t get to play as him. Fortunately, you do not have to fight him. Oh, don’t look at me like that, Agent 47. You might be the last word in swatting pe… [+2857 chars]",sports
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Gandharv Walia,"Carlos Alcaraz injury moment in first round match of Japan Open goes viral. Will he be out of tournament? Here's all viral photos, videos, fan comments",Carlos Alcaraz injury moment at the Japan Open first-round match against Sebastian Baez caused concern after the World No.1 rolled his ankle mid-point. The Spaniard needed on-court medical treatment but continued playing.,https://economictimes.indiatimes.com/news/international/us/carlos-alcaraz-injury-moment-japan-open-first-round-match-against-sebastian-baez-goes-viral-on-social-media-tokyo-ankle-treatment-will-he-be-out-of-tournament-viral-photos-videos-fan-comments-world-no-1-medical-attention-uncertainty/articleshow/124115807.cms,"https://img.etimg.com/thumb/msid-124115807,width-1200,height-630,imgsize-103060,overlay-economictimes/articleshow.jpg",2025-09-25T11:08:35Z,Carlos Alcaraz injury momentbecame the major talking point at the Japan Open first-round match in Tokyo. The World No.1 rolled his ankle while playing Sebastian Baez and needed on-court medical treat… [+3554 chars],sports
"{'id': None, 'name': 'Thepinknews.com'}",Amelia Hansford,California governor Gavin Newsom urged to sign ‘critical’ trans rights bills into law,California governor Gavin Newsom has been urged to sign five “critical” bills supporting trans people in the US state. A collective of trans groups called on the Californian public to contact the governor’s office urging Gavin Newsom to sign five bills that p…,https://www.thepinknews.com/2025/09/25/gavin-newsom-trans-rights-bills/,https://www.thepinknews.com/wp-content/uploads/2025/09/Gavin-Newsom.jpg,2025-09-25T11:05:55Z,"California governor Gavin Newsom has been urged to sign five “critical” bills supporting trans people in the US state.
A collective of trans groups called on the Californian public to contact the go… [+2957 chars]",sports
"{'id': None, 'name': 'Inside the Magic'}",Rick Lye,Disney’s Billion-Dollar Deal Faces Uncertainty Following Trump’s Comments on Kimmel,"In August, Disney and ESPN struck a deal with the National Football League to buy the league’s media properties and give the NFL a stake in ESPN. With ESPN’s new streaming service, Disney has made it a necessary purchase for all football fans. Disney will use…",https://insidethemagic.net/2025/09/trump-could-hold-up-disneys-nfl-deal-over-kimmels-return-rl1/,https://insidethemagic.net/wp-content/uploads/2024/06/jimmy-kimmel.png,2025-09-25T11:02:21Z,"In August, Disney and ESPN struck a deal with the National Football League to buy the leagues media properties and give the NFL a stake in ESPN. With ESPNs new streaming service, Disney has made it a… [+2212 chars]",sports
"{'id': None, 'name': 'The Only Colors'}",Steve Neumann,Spartan Sports Roundup,What else has been going down in East Lansing?,https://www.theonlycolors.com/sports/42375/spartan-sports-roundup,https://platform.theonlycolors.com/wp-content/uploads/sites/163/2025/09/imagn-27153413.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-09-25T11:00:00Z,"With Spartan football on a bye this week we thought it would be a great opportunity to do a little Spartan Sports Roundup on all the other action Spartan athletics have been up to. So, lets start off… [+2656 chars]",sports
"{'id': None, 'name': 'The Atlantic'}",Hanna Rosin,Testing Teachers for ‘Wokeness’,"A vision of public schools by conservatives, for conservatives. The second episode in a two-part series.",https://www.theatlantic.com/podcasts/archive/2025/09/oklahoma-public-education-ryan-walters-teachers/684342/,https://cdn.theatlantic.com/thumbor/vTtAVXPIa0YA17xeDw6f59w55sQ=/0x85:3994x2165/1200x625/media/img/mt/2025/09/2025_09_17_Radio_Atlantic_Education_Walters/original.jpg,2025-09-25T11:00:00Z,"Subscribe here: Apple Podcasts | Spotify | YouTube | Overcast | Pocket CastsFor a guy in charge of local schools, Oklahoma State Superintendent Ryan Walters generates an unusual amount of national ne… [+40485 chars]",sports
"{'id': 'techradar', 'name': 'TechRadar'}",Thomas Shapland,"How to watch the Gallagher PREM 2025/26: free streams, channels, fixtures",The 2025/26 Gallagher PREM kicks off on September 25 after a summer of British & Irish Lions success and the Women's Rugby World Cup,https://www.techradar.com/how-to-watch/rugby/gallagher-prem-2025-26,https://cdn.mos.cms.futurecdn.net/hJAgsDaFU7zYAhnhJ3HjAa.jpg,2025-09-25T11:00:00Z,"<ul><li>Gallagher PREM Season Dates: 25 September, 2025 → 20 June, 2026</li><li>Stream Gallagher PREM on TNT Sports via Discovery Plus(UK)</li><li>Catch all the action on FloRugby (USA/Canada)</li><l… [+6043 chars]",sports
"{'id': None, 'name': 'Pounding The Rock '}",Jeph Duarte,"Open Thread: Spurs hosted “Sport for Healing Fest” in Ingram, Texas",Support to the Texas Hill Country continues for the Silver & Black,https://www.poundingtherock.com/spurs-discussion-threads/87943/open-thread-spurs-hosted-sport-for-healing-fest-in-ingram-texas,https://platform.poundingtherock.com/wp-content/uploads/sites/126/2025/09/Screen-Shot-2025-09-24-at-7.03.53-PM.png?quality=90&strip=all&crop=0%2C3.4530397026953%2C100%2C93.093920594609&w=1200,2025-09-25T11:00:00Z,"Per a Spurs press release:
The San Antonio Spurs and San Antonio FC (SAFC) joined over 30 other sports organizations in Ingram to hold the Sport for Healing Fest, a day of joy and healing through sp… [+2262 chars]",sports
"{'id': None, 'name': 'New York Post'}",Charles Gasparino,Nexstar facing opposition from conservatives over $6.2B merger despite sidelining Jimmy Kimmel,"""I don't think Trump's regulators will approve this no matter how long Nexstar suspends Kimmel,"" said one media insider who is close to the White House.",https://nypost.com/2025/09/25/media/nexstar-facing-opposition-from-conservatives-over-6-2b-merger-despite-sidelining-jimmy-kimmel/,https://nypost.com/wp-content/uploads/sites/2/2025/09/disney-kimmel-nexstar.jpg?quality=75&strip=all&1758738252&w=1024,2025-09-25T11:00:00Z,Nexstar Medias throttling of Jimmy Kimmels late-night show is a massive headache for Disney CEO Bob Iger but it won’t necessarily be enough to convince regulators to greenlight the local TV giants co… [+4751 chars],sports
"{'id': None, 'name': 'GlobeNewswire'}","Malibu Boats, Inc.","Malibu Boats, Inc. Hosts Investor Day","LOUDON, Tenn., Sept. 25, 2025 (GLOBE NEWSWIRE) -- Malibu Boats, Inc. (Nasdaq: MBUU) today will host an Investor Day near its headquarters in Loudon, Tennessee. Malibu’s Chief Executive Officer, Steve Menneto, Chief Financial Officer, Bruce Beckman, and additi…",https://www.globenewswire.com/news-release/2025/09/25/3156131/29346/en/Malibu-Boats-Inc-Hosts-Investor-Day.html,https://ml.globenewswire.com/Resource/Download/3681369d-b9fe-40ce-b20c-188d13faef4a,2025-09-25T11:00:00Z,"LOUDON, Tenn., Sept. 25, 2025 (GLOBE NEWSWIRE) -- Malibu Boats, Inc. (Nasdaq: MBUU) today will host an Investor Day near its headquarters in Loudon, Tennessee. Malibus Chief Executive Officer, Steve … [+2152 chars]",sports
"{'id': 'marca', 'name': 'Marca'}",SAM,"Ryder Cup 2025: Schedule, how to watch, match times, teams, and everything else you need to know","When the biennial rivalry between Team USA and Team Europe returns in 2025, it brings one of golf&apos;s most electrifying formats: match play, passion, momentum swings, and high-s",https://www.marca.com/en/golf/ryder-cup/2025/09/25/68d52061ca4741c62a8b4592.html,https://e01-phantom-marca.uecdn.es/819323f1e2dbe238aa74f18448dd19e5/resize/1200/f/webp/assets/multimedia/imagenes/2025/09/25/17587976978858.jpg,2025-09-25T10:59:07Z,"When the biennial rivalry between Team USA and Team Europe returns in 2025, it brings one of golf's most electrifying formats: match play, passion, momentum swings, and high-stakes drama. 
The event… [+3080 chars]",sports
"{'id': 'business-insider', 'name': 'Business Insider'}",Julia Pugachevsky,I thought strength training would protect me from aging. A 3D scan showed me I need to make 1 change.,Kinotek assessments measure mobility using 3D visuals. I learned how my desk job is wearing down my body — and strength-training workouts could make it worse.,https://www.businessinsider.com/3d-test-longevity-mobility-stretching-health-2025-9,https://i.insider.com/68d1b36af9db348adc0bf4bc?width=1200&format=jpeg,2025-09-25T10:59:01Z,"No matter how sore I've gotten, how many personal trainers have commented on my tight hamstrings, or all the data that supports doing regular mobility exercises, I simply do not stretch.
I don't wan… [+6499 chars]",sports
"{'id': 'fox-news', 'name': 'Fox News'}",,Blue Jays' George Springer appears to accuse umpire of wanting Yankees to win division after questionable call,Toronto Blue Jays outfielder George Springer accused an MLB umpire of rigging the game for in favor of the New York Yankees after a controversial foul ball call against Boston.,https://www.foxnews.com/sports/blue-jays-george-springer-appears-accuse-umpire-wanting-yankees-win-division-after-questionable-call,https://static.foxnews.com/foxnews.com/content/uploads/2025/09/george-springer-reaction-2.jpg,2025-09-25T10:58:56Z,"Toronto Blue Jays outfielder George Springer was heated Tuesday night after a ball he lined down the left-field line was ruled foul by umpires.
After striking out on the next pitch, Springer appeare… [+2215 chars]",sports
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"Arunachal Governor stresses tech-driven warfare, border development","Arunachal Pradesh Governor K. T. Parnaik addressed the Bharat Defence Conclave, highlighting the impact of emerging technologies on warfare and India's shift to multi-alignment in foreign policy. He emphasized the importance of 'Aatmanirbharta' and strengthen…",https://economictimes.indiatimes.com/news/defence/arunachal-governor-stresses-tech-driven-warfare-border-development/articleshow/124115642.cms,"https://img.etimg.com/thumb/msid-124115888,width-1200,height-630,imgsize-17594,overlay-etdefence/articleshow.jpg",2025-09-25T10:57:44Z,"Arunachal Pradesh Governor Lt Gen K T Parnaik (Retd) on Thursday underscored the evolving nature of warfare driven by disruptive technologies and India's shift to ""multi-alignment"" in foreign policy.… [+3013 chars]",sports
"{'id': 'fox-news', 'name': 'Fox News'}",,World champion figure skater changes routine music after singer is investigated in death of teenage girl,American figure skating champion Alysa Liu was forced to find new routine music following discovery of missing girl's body in d4vd's registered Tesla.,https://www.foxnews.com/sports/world-champion-figure-skater-changes-routine-music-after-singer-investigated-death-teenage-girl,https://static.foxnews.com/foxnews.com/content/uploads/2025/09/alysa-liu.jpg,2025-09-25T10:54:15Z,"American figure skating star Alysa Liu had to change her routine music after the body of a missing teenage girl was found in a car registered to the artist of that music. 
Liu's routine included the… [+2979 chars]",sports
"{'id': None, 'name': 'Onefootball.com'}",, Trump moves to block Israel’s ban from world football ,"The United States government, under the Trump administration, has announced a direct intervention to prevent Israeli national and club football teams from being subjected to bans or sanctions by inter...",https://onefootball.com/en/news/trump-moves-to-block-israels-ban-from-world-football-41715742,https://photobooth-api.onefootball.com/api/screenshot/%2Fv2%2Fphotobooth%2Fcms%2Fen%2F41715742%3Fdate=2025-09-25,2025-09-25T10:53:00Z,"The United States government, under the Trump administration, has announced a direct intervention to prevent Israeli football teams and national selections from being subject to vetoes or sanctions b… [+2082 chars]",sports
"{'id': None, 'name': 'Sporting News'}",Ribin Peter,Jared Goff still amazed at rival's move that reshaped Lions' backfield,Jared Goff reflects on moment rival's decision shifted Detroit's backfield.,https://www.sportingnews.com/us/nfl/detroit-lions/news/jared-goff-amazed-rivals-move-reshaped-lions-backfield/d7e081943e4225cb48e6591b,https://library.sportingnews.com/styles/crop_style_16_9_desktop_webp/s3/2024-11/David%20Montgomery%20112424.jpg.webp?itok=kE1JxFth,2025-09-25T10:51:03Z,"It's hard to find a better running back tandem than the Detroit Lions' Jahmyr Gibbs and David Montgomery. ""Sonic and Knuckles"" continues to produce at a record-setting pace. For quarterback Jared Gof… [+1334 chars]",sports
"{'id': None, 'name': 'Anfieldindex.com'}",,“He’s got everything!” – Liverpool wonderkid receives heavy praise after debut performance,"Redknapp delivers glowing praise for Liverpool debutantLiverpool supporters have grown accustomed to glimpses of young promise emerging under the Anfield lights, but few debuts have drawn such immedia...",https://anfieldindex.com/86633/hes-got-everything-liverpool-wonderkid-receives-heavy-praise-after-debut-performance.html,https://photobooth-api.onefootball.com/api/screenshot/%2Fv2%2Fphotobooth%2Fcms%2Fen%2F41715738%3Fdate=2025-09-25,2025-09-25T10:50:00Z,"Redknapp delivers glowing praise for Liverpool debutant
Liverpool supporters have grown accustomed to glimpses of young promise emerging under the Anfield lights, but few debuts have drawn such imme… [+2936 chars]",sports
"{'id': None, 'name': 'STLtoday.com'}",By Derrick Goold St. Louis Post-Dispatch,A question lingering into winter is where to start with 2026 rotation: Cardinals Extra,Sonny Gray's openness to consider waiving his no-trade clause could open another spot in the Cardinals' already uncertain rotation for next season.,https://www.stltoday.com/sports/professional/mlb/cardinals/article_63b10336-71c9-4772-b43e-87059661d04d.html,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/6/3b/63b10336-71c9-4772-b43e-87059661d04d/68d4e873913e9.preview.jpg?crop=1708%2C897%2C0%2C158&resize=1200%2C630&order=crop%2Cresize,2025-09-25T10:50:00Z,"SAN FRANCISCO  The Cardinals rearranged their starting pitchers for one last weekend fling at Wrigley Field, and in doing so gave a glimpse of what theyve learned about candidates for next years rota… [+7025 chars]",sports
"{'id': None, 'name': 'BBC News'}",David Currie,Why Buddies may have 'reason to worry' over Robinson,"Sure Jimmy Thelin seems like a nice fella and all that, but I'm there are ulterior motives. As long as his stock is low and Stephen Robinson's continues to rise, they've got reason to worry. At the same time Robinson has led the Paisley Saints to a League Cup…",https://www.bbc.com/sport/articles/crl59ykgj2go,https://ichef.bbci.co.uk/ace/branded_sport/1200/cpsprodpb/c18b/live/4817dff0-7ce3-11f0-83cc-c5da98c419b8.png,2025-09-25T10:46:04Z,"Buddies I speak to really hope Aberdeen's form picks up. Sure Jimmy Thelin seems like a nice fella and all that, but I'm there are ulterior motives.
As long as his stock is low and Stephen Robinson'… [+1703 chars]",sports
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Gandharv Walia,"Carlos Alcaraz injury scare: Is he hurt badly or will he be back? Here's his world ranking, what happened during first-round match against Sebastian Baez in Japan Open","Carlos Alcaraz injury scare at the Japan Open created concern after he rolled his ankle in the first round against Sebastian Baez. He received on-court treatment, medical attention, and continued despite discomfort.",https://economictimes.indiatimes.com/news/international/us/carlos-alcaraz-injury-scare-is-he-hurt-badly-or-will-he-be-back-what-happened-during-first-round-match-against-sebastian-baez-in-japan-open-on-court-treatment-medical-attention-continued-despite-discomfort-rain-suspension-frustration/articleshow/124115091.cms,"https://img.etimg.com/thumb/msid-124115091,width-1200,height-630,imgsize-68972,overlay-economictimes/articleshow.jpg",2025-09-25T10:44:26Z,Carlos Alcaraz injury at the Japan Openbecame a major concern when the world number one rolled his ankle during his first-round match against Sebastian Baez. The incident required on-court medical tr… [+4531 chars],sports
"{'id': 'fox-news', 'name': 'Fox News'}",,Ryder Cup 2025: 4 of the tournament's most intense moments,"Some of the Ryder Cup’s most heated moments include Patrick Cantlay’s hat controversy, Rory McIlroy’s clashes, and premature celebrations that led to backlash.",https://www.foxnews.com/sports/ryder-cup-2025-4-tournaments-most-intense-moments,https://static.foxnews.com/foxnews.com/content/uploads/2025/09/ryder-cup-tense-moments-92325.png,2025-09-25T10:40:59Z,"The Ryder Cup has featured its fair share of heartwarming moments, but at the end of the day, it is still an intense rivalry.
It feels like there is more fist-pumping during these three days of golf… [+5018 chars]",sports
"{'id': None, 'name': 'A Sea Of Blue'}",Zac Oakes,Thursday Headlines: Tayshaun Prince and Randall Cobb make Kentucky Sports Hall of Fame,Two all-time greats at UK were recognized,https://www.aseaofblue.com/kentucky-wildcats-news/147990/tayshaun-prince-randall-cobb-kentucky-sports-hall-of-fame,https://platform.aseaofblue.com/wp-content/uploads/sites/13/2025/09/Screenshot-2025-09-24-at-11.50.05%E2%80%AFPM.png?quality=90&strip=all&crop=0%2C4.8831495510252%2C100%2C90.23370089795&w=1200,2025-09-25T10:40:00Z,"Two Big Blue legends were inducted into the Kentucky Sports Hall of Fame this week.
Randall Cobb and Tayshaun Prince were two members of the four-person class, joining former Louisville gymnast and … [+3400 chars]",sports
"{'id': 'cbs-news', 'name': 'CBS News'}",Matt Geagan,How the Red Sox can clinch a playoff spot on Thursday,"The Red Sox could be heading to the playoffs as soon as Thursday, and they could even be celebrating before they take the field.",https://www.cbsnews.com/boston/news/boston-red-sox-clinch-magic-number-mlb-playoffs/,https://assets1.cbsnewsstatic.com/hub/i/r/2025/09/25/42dd09c9-cbf6-47af-bc0f-263a2813380d/thumbnail/1200x630g2/ea1aca7c76c92284e5771ce4bcd93232/gettyimages-2237222629-1.jpg,2025-09-25T10:37:33Z,"The Boston Red Sox can clinch a spot in the MLB playoffs Thursday night. The Red Sox might even have their spot in the postseason before they take on the Toronto Blue Jays Thursday evening.
With Gar… [+3175 chars]",sports
"{'id': None, 'name': 'Notebookcheck.net'}",Bogdan Solca,Quixant unveils IQON3 silent mini PCs with AMD Ryzen PRO 8000 APUs tailored for game cabinets,"The new IQON3 mini PC comes in a rugged passively-cooled chassis that can be easily installed in retro arcade or casino gaming cabinets. Powered by the efficient AMD Ryzen Pro 8000 APUs, these models come with a robust port selection combining modern USB and …",https://www.notebookcheck.net/Quixant-unveils-IQON3-silent-mini-PCs-with-AMD-Ryzen-PRO-8000-APUs-tailored-for-game-cabinets.1122875.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc5/IQON3-main.png,2025-09-25T10:33:00Z,"Quixant focuses on delivering innovative hardware platforms for the casino gaming, sports betting and retro arcade sectors. Its portfolio includes kiosk and cabinet solutions, as well as small form-f… [+1530 chars]",sports
"{'id': 'fox-news', 'name': 'Fox News'}",,Cubs' Matt Shaw has epic game after Mets announcers criticize him for attending Charlie Kirk memorial,Chicago Cubs rookie infielder Matt Shaw let his bat do the talking on Wednesday after he was criticized for attending Charlie Kirk's memorial service,https://www.foxnews.com/sports/cubs-matt-shaw-has-epic-game-after-mets-announcers-criticize-him-attending-charlie-kirk-memorial,https://static.foxnews.com/foxnews.com/content/uploads/2025/09/mlb-cubs-matt-shaw-092525-2.jpg,2025-09-25T10:31:28Z,"Chicago Cubs rookie Matt Shaw let his bat do the talking on Wednesday after he faced criticism from New York Mets broadcasters for attending Charlie Kirks memorial service.
Shaw was 3-for-4 with a s… [+2588 chars]",sports
"{'id': None, 'name': 'Land-Grant Holy Land'}","Matt Tamanini, Jami Jurich",No Fall Weddings: Why does everyone think the Washington game will be close?,"Matt and Jami also rank their individual top 12s, give their chaos pick of the week, and more.",https://www.landgrantholyland.com/ohio-state-football/103247/no-fall-weddings-why-does-everyone-think-the-washington-game-will-be-close,https://platform.landgrantholyland.com/wp-content/uploads/sites/96/2025/09/no-fall-weddings-washington-ohio-state.png?quality=90&strip=all&crop=0%2C0.94070187938043%2C100%2C78.534031413613&w=1200,2025-09-25T10:31:00Z,"Throughout the year, Matt Tamanini and Jami Jurich will be getting into all things Ohio State and college football on No Fall Weddings. 
Listen to the episode and subscribe:
Subscribe: RSS | Apple … [+1002 chars]",sports
"{'id': 'marca', 'name': 'Marca'}",OLIVIA PARKER,October Kings: Yankees and Dodgers break postseason appearance records,"With their recent qualification for the 2025 postseason, the New York Yankees and Los Angeles Dodgers have reaffirmed their status as the clubs with the most playoff appearances in",https://www.marca.com/en/mlb/los-angeles-dodgers/2025/09/25/68d5185be2704e124e8b45bd.html,https://e01-phantom-marca.uecdn.es/7ca21cd66b1a4b736d46414881984884/resize/1200/f/webp/assets/multimedia/imagenes/2025/09/25/17587959971641.jpg,2025-09-25T10:30:33Z,"With their recent qualification for the 2025 postseason, the New York Yankees and Los Angeles Dodgers have reaffirmed their status as the clubs with the most playoff appearances in MLB history. The Y… [+2094 chars]",sports
"{'id': None, 'name': 'The Peoples Person'}",,Harry Kane: Man United in red-hot transfer race with Europe’s elite,Manchester United remain interested in signing Harry Kane but face competition from Europe’s elite to sign the Bayern Munich striker – with the Bavarian side’s plan for his future at the Allianz...,https://thepeoplesperson.com/2025/09/25/harry-kane-man-united-in-red-hot-transfer-race-with-europes-elite-299386/,https://photobooth-api.onefootball.com/api/screenshot/%2Fv2%2Fphotobooth%2Fcms%2Fen%2F41715639%3Fdate=2025-09-25,2025-09-25T10:30:00Z,Manchester United remain interested in signing Harry Kane but face competition from Europes elite to sign the Bayern Munich striker with the Bavarian sides plan for his future at the Allianz Arena no… [+3891 chars],sports
"{'id': None, 'name': 'Foot-africa.com'}",,"Liga: Xabi Alonso impresses in Madrid, Rashford shines in Barcelona","Real lights up with Alonso, Rashford steals the show in BarcelonaAlonso / @x.com/_BeFootball/Real Madrid is experiencing a highly positive period following a string of impressive results under Spanish...",https://foot-africa.com/en/news/liga-xabi-alonso-impresses-in-madrid-rashford-shines-in-barcelona-893700/,https://photobooth-api.onefootball.com/api/screenshot/%2Fv2%2Fphotobooth%2Fcms%2Fen%2F41715580%3Fdate=2025-09-25,2025-09-25T10:20:00Z,"Real lights up with Alonso, Rashford steals the show in Barcelona
Alonso / @x.com/_BeFootball/
Real Madrid is experiencing a highly positive period following a string of impressive results under Sp… [+1306 chars]",sports
"{'id': None, 'name': 'BBC News'}",,Thousands of students report sexual violence at university,Women and LGBT students were more likely to report incidents than their male and heterosexual counterparts.,https://www.bbc.com/news/articles/cq65z20pde2o,https://ichef.bbci.co.uk/news/1024/branded_news/221f/live/28904cd0-99f8-11f0-88dc-4bebfe637e18.png,2025-09-25T10:15:17Z,"Hayley ClarkeEducation reporter and
Thousands of students have reported being victims of sexual violence and harassment in the first sector-wide survey of sexual misconduct at universities in Englan… [+5756 chars]",sports
